id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,7.47156,4.11323,0,0,0,0.0730849,0.997326,
1,6.32951,3.04802,1.90735e-06,0,0,-0.032445,0.999474,
2,5.77694,1.49501,3.8147e-06,0,0,0.242144,0.97024,
