id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,2.61036,-0.067745,0,0,0,0.0296371,0.999561,
1,4.37015,0.424043,0,0,0,0.519311,0.854585,
2,5.2357,1.90403,0,0,0,0.543256,0.839567,
