id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,2.40269,-1.11462,0,0,0,0.0185474,0.999828,
1,6.96709,-0.712062,0,0,0,0.677236,0.735766,
2,7.11993,3.18832,0,0,0,0.998669,0.0515701,
3,2.46997,2.59758,0,0,0,-0.990919,0.134462,
4,5.19912,1.12516,0,0,0,0.0522943,0.998632,
